age,worktype,edu,time_edu,marrytyoe,job,relative,people,sex,income,lost,timeperweek,country,incomes
19,Private,11th,7,Never-married,Adm-clerical,Unmarried,White,Female,0,0,15,United-States,<=50K.
37,Private,Bachelors,13,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K.
18,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K.
35,?,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,<=50K.
28,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3464,0,35,United-States,<=50K.
40,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,60,United-States,>50K.
50,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K.
31,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States,<=50K.
57,Self-emp-not-inc,11th,7,Divorced,Other-service,Unmarried,White,Male,4650,0,50,United-States,<=50K.
40,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K.
44,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,27828,0,40,United-States,>50K.
40,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K.
42,State-gov,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K.
41,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,35,United-States,<=50K.
23,Private,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K.
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,United-States,<=50K.
41,Self-emp-not-inc,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K.
29,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,75,United-States,<=50K.
33,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K.
43,Private,HS-grad,9,Divorced,Sales,Other-relative,White,Female,0,0,46,United-States,<=50K.
18,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,<=50K.
67,Self-emp-not-inc,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,2346,0,33,United-States,<=50K.
21,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K.
36,Private,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K.
22,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,65,United-States,<=50K.
64,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K.
24,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K.
44,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
22,Federal-gov,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,4,United-States,<=50K.
60,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,15,United-States,<=50K.
31,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K.
74,Private,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,11,United-States,<=50K.
30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K.
29,Private,11th,7,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K.
47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K.
71,Private,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K.
33,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,80,Mexico,<=50K.
56,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,30,United-States,<=50K.
24,Self-emp-not-inc,11th,7,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K.
37,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K.
52,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,India,<=50K.
42,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K.
56,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,<=50K.
52,Private,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K.
56,State-gov,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,United-States,<=50K.
54,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K.
43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K.
68,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,3273,0,42,United-States,<=50K.
38,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
44,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K.
32,?,11th,7,Married-civ-spouse,?,Wife,White,Female,0,0,15,United-States,<=50K.
23,Private,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,50,United-States,<=50K.
69,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K.
52,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,60,United-States,>50K.
24,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K.
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K.
43,Private,9th,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,84,United-States,<=50K.
59,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K.
35,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K.
43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,>50K.
47,Private,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K.
29,?,Some-college,10,Married-civ-spouse,?,Own-child,Black,Female,0,0,14,United-States,<=50K.
77,?,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,1411,2,United-States,<=50K.
48,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K.
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,?,>50K.
23,State-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,15,United-States,<=50K.
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K.
43,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,?,<=50K.
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K.
24,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K.
39,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,70,United-States,>50K.
19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K.
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K.
49,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K.
22,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,36,United-States,<=50K.
59,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K.
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,50,United-States,>50K.
38,Local-gov,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,38,United-States,<=50K.
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K.
56,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K.
67,?,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,4,United-States,<=50K.
27,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K.
21,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,<=50K.
55,Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K.
31,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K.
57,Self-emp-not-inc,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,Mexico,<=50K.
33,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,?,<=50K.
26,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K.
51,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5013,0,40,United-States,<=50K.
35,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K.
19,?,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K.
46,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K.
38,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1628,48,United-States,<=50K.
24,Private,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,24,Guatemala,<=50K.
38,State-gov,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K.
49,Private,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,16,Yugoslavia,<=50K.
34,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,21,?,<=50K.
55,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,5178,0,20,United-States,>50K.
51,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K.
72,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,2329,0,20,United-States,<=50K.
60,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K.
45,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
21,Private,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K.
49,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,>50K.
46,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K.
62,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K.
51,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K.
50,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K.
18,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K.
71,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,1911,38,United-States,>50K.
30,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,22,United-States,<=50K.
51,Private,10th,6,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K.
36,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,>50K.
41,State-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K.
38,State-gov,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,10,United-States,<=50K.
49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,>50K.
42,State-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K.
53,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K.
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States,<=50K.
19,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,4416,0,40,United-States,<=50K.
43,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K.
47,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,7688,0,45,United-States,>50K.
30,Private,HS-grad,9,Separated,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K.
63,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50K.
53,Local-gov,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,<=50K.
23,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
28,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K.
61,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,45,Columbia,>50K.
60,Local-gov,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K.
32,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K.
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,>50K.
36,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
24,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K.
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3818,0,44,United-States,<=50K.
59,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
30,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
30,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K.
38,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3411,0,40,United-States,<=50K.
57,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K.
64,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,>50K.
48,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K.
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K.
46,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,45,United-States,>50K.
51,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K.
55,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,2444,60,United-States,>50K.
44,Private,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,1980,40,United-States,<=50K.
50,Private,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K.
58,Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K.
27,Federal-gov,Assoc-voc,11,Never-married,Tech-support,Unmarried,Black,Male,1151,0,40,United-States,<=50K.
52,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K.
30,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
49,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States,>50K.
32,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K.
44,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Greece,>50K.
63,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,32,Mexico,<=50K.
60,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K.
55,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K.
77,Self-emp-not-inc,12th,8,Divorced,Transport-moving,Not-in-family,White,Male,0,0,12,United-States,<=50K.
55,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K.
51,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K.
35,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K.
26,?,HS-grad,9,Married-AF-spouse,?,Wife,White,Female,0,1651,42,United-States,<=50K.
33,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K.
34,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,United-States,>50K.
52,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,>50K.
50,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K.
48,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,Canada,>50K.
24,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K.
44,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K.
40,Private,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,32,United-States,<=50K.
61,Local-gov,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K.
60,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K.
18,?,11th,7,Never-married,?,Own-child,Black,Male,0,0,25,United-States,<=50K.
47,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K.
30,Federal-gov,Some-college,10,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,48,United-States,>50K.
44,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,38,United-States,>50K.
60,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K.
44,Private,HS-grad,9,Divorced,Handlers-cleaners,Other-relative,White,Female,0,0,40,United-States,<=50K.
33,Private,Bachelors,13,Separated,Tech-support,Unmarried,White,Female,5455,0,40,United-States,<=50K.
38,Private,HS-grad,9,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K.
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,17,United-States,>50K.
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,United-States,>50K.
40,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K.
40,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
60,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K.
